booking_id,rating_text,country,rating_score,pickup_date,rating_date,number_of_passenger,vehicle,booking_departure,booking_destination
88328,,es,5,2015-03-06 07:45:00,2015-03-15 17:59:00,4,Vehículo SUV de 6 plazas,Aeropuerto JFK,Manhattan
87021,Muy responsables,es,5,2015-03-05 02:30:00,2015-03-12 17:33:00,2,Turismo de 3 plazas,Aeropuerto JFK,Manhattan
84981,Sin dejar de resaltar la amabilidad de los conductores y calidad del vehículo los precios podrían ajustarse algo más al menos para los que repitan el viaje..Gracias y un saludo,es,5,2015-03-02 15:20:00,2015-03-12 21:15:00,4,Vehículo SUV de 6 plazas,Aeropuerto JFK,Manhattan
87539,Muy simpatico y amable el chofer. Fue nuestro mejor recibimiento en N Y . Es muy reconfortante que alguien te este esperando en un lugar que no conoces. Muy recomendable.,es,5,2015-03-02 08:05:00,2015-03-05 13:23:00,3,Vehículo SUV de 6 plazas,Aeropuerto JFK,Manhattan
87786,EXCELENTE SERVICIO TRATO AMABILIDAD HABLA CONFIANZA TRATO BUEN VEHICULO TE HACE SENTIR COMO SI FUERAN POR TI ALGUN MIEMBRO DE TU FAMILIA O AMIGOS LO VOLVERIA A CONTRATAR SALUDOS.,es,5,2015-03-01 16:10:00,2015-03-05 01:50:00,2,Turismo de 3 plazas,Aeropuerto JFK,Manhattan
84604,,es,5,2015-03-01 08:05:00,2015-03-04 13:03:00,5,Vehículo SUV de 6 plazas,Aeropuerto JFK,Manhattan
83617,Kathy fue super amable y muy profesional nos encanto,es,5,2015-02-28 15:20:00,2015-03-08 16:23:00,2,Turismo de 3 plazas,Aeropuerto JFK,Manhattan
87707,,es,5,2015-02-28 14:00:00,2016-08-06 09:12:00,1,Turismo de 3 plazas,Aeropuerto JFK,Manhattan
86313,Dejo mucho que desear. Se nos comunico a las 16:15 Que el conductor tuvo un problema con el coche después de haber llamado varias veces por teléfono. La recogida era a las 16:00 y hasta las 16:40 no llego el otro coche y por que llamamos por teléfono que si no nos hubiesen recogido por que nadie contacto con nosotros para comunicarnos el incidente del vehículo. Tuvieron que llamar a otra empresa de transportes para que viniesen a recogernos llegamos justos al aeropuerto sabiendo que en el JFK se tarda mucho en pasar los controles provocando la llegada justa a tiempo al embarque del avión. No lo recomendaremos. ,es,2,2015-02-25 16:00:00,2015-02-28 19:43:00,5,Vehículo SUV de 6 plazas,Queens,Aeropuerto JFK
86332,Pese a que el vuelo llegó con retraso la conductora nos esperaba con gran amabilidad y para el regreso estaban a la hora convenida en la puerta del hotel. Un servicio genial.,es,5,2015-02-22 20:25:00,2015-03-02 23:10:00,2,Turismo de 3 plazas,Aeropuerto Newark,Manhattan
86346,El conductor  Sr Aurelio muy amable y servicial ! Muy recomendable,es,5,2015-02-22 12:10:00,2015-02-26 02:19:00,2,Turismo de 3 plazas,Aeropuerto JFK,Manhattan
84020,Gran servicio y gran profesionalidad sobretodo el primer conductor Marco que nos fue diciendo cosas en nuestro camino hasta el hotel en Manhattan imagino al ver nuestras caras de emoción al por fin llegar a NY. Gracias por todo puntualidad servicio y atención...totalmente recomendable!!!!,es,5,2015-02-21 16:00:00,2015-02-24 10:25:00,2,Turismo de 3 plazas,Manhattan,Aeropuerto JFK
86046,Todo correcto,es,4,2015-02-20 15:30:00,2015-02-23 10:17:00,4,Vehículo SUV de 6 plazas,Aeropuerto JFK,Manhattan
84688,,es,5,2015-02-19 16:00:00,2015-02-22 14:22:00,8,Limusina de 7 plazas,Manhattan,Aeropuerto JFK
86248,,es,5,2015-02-19 01:10:00,2015-02-24 02:29:00,4,Vehículo SUV de 6 plazas,Aeropuerto JFK,Manhattan
82555,,es,5,2015-02-18 15:15:00,2015-02-22 02:09:00,2,Turismo de 4 plazas,Manhattan,Aeropuerto JFK
83048,,es,5,2015-02-16 19:30:00,2015-02-19 14:07:00,5,Vehículo SUV de 6 plazas,Manhattan,Aeropuerto JFK
84968,La ida espere un rato la vuelta mejor puntual y me llevo sin trafico .,es,4,2015-02-16 16:30:00,2015-02-19 17:17:00,2,Turismo de 3 plazas,Manhattan,Aeropuerto JFK
82558,,es,5,2015-02-16 16:25:00,2015-02-19 19:27:00,2,Turismo de 4 plazas,Aeropuerto LaGuardia,Manhattan
84019,Muy bien todo llegamos y nos estaba esperando el conductor Marco y nos llevó hast Manhattan dándonos explicaciones de todo de la ciudad. Estuvo muy bien. Gracias ,es,5,2015-02-14 15:20:00,2015-02-17 12:14:00,2,Turismo de 3 plazas,Aeropuerto JFK,Manhattan
84898,¿Por qué cobrar un monto extra como propina?,es,4,2015-02-14 07:10:00,2015-02-25 11:29:00,2,Turismo de 3 plazas,Manhattan,Aeropuerto LaGuardia
83783,,es,1,2015-02-13 22:45:00,2015-02-23 15:23:00,2,Turismo de 3 plazas,Aeropuerto JFK,Manhattan
85905,Excelente servicio.,es,5,2015-02-13 19:40:00,2015-02-27 14:46:00,6,Vehículo SUV de 6 plazas,Aeropuerto JFK,Manhattan
85553,,es,5,2015-02-12 15:20:00,2015-02-26 08:54:00,2,Turismo de 3 plazas,Aeropuerto JFK,Manhattan
82557,,es,5,2015-02-12 08:35:00,2015-02-15 15:58:00,2,Turismo de 4 plazas,Manhattan,Aeropuerto LaGuardia
85184,,es,5,2015-02-11 20:35:00,2015-02-14 20:49:00,3,Turismo de 3 plazas,Aeropuerto JFK,Manhattan
84339,,es,5,2015-02-11 12:00:00,2015-02-14 19:45:00,3,Vehículo SUV de 6 plazas,Manhattan,Aeropuerto LaGuardia
84897,Oportuno. Buen conductor y muy bien dispuesto. Se agradece su recepción.,es,5,2015-02-11 02:00:00,2015-02-25 13:16:00,2,Turismo de 3 plazas,Aeropuerto JFK,Manhattan
84874,,es,4,2015-02-07 13:00:00,2015-02-11 14:02:00,3,Vehículo SUV de 6 plazas,Manhattan,Aeropuerto JFK
83235,,es,2,2015-02-05 13:10:00,2015-02-08 14:04:00,9,Limusina de 10 plazas,Aeropuerto Newark,Manhattan
84552,El vehiculo demoro en llegar 30 minutos  una muy mala experiencia.,es,3,2015-02-05 10:15:00,2015-02-08 18:56:00,7,Furgoneta de 10 plazas,Manhattan,Aeropuerto JFK
82149,Asi como a la llegada el servicio no fue del todo correcto puesto que tuvimos que estar esperando una hora y la explicación a este retraso por parte del conductor no fue convincente para nada el servicio de hotel a Aeropuerto fue excelente.,es,5,2015-02-02 13:00:00,2015-02-05 11:43:00,4,Turismo de 4 plazas,Manhattan,Aeropuerto JFK
83047,,es,5,2015-02-01 20:00:00,2015-02-19 17:31:00,5,Vehículo SUV de 6 plazas,Aeropuerto JFK,Manhattan
83984,,es,5,2015-02-01 20:00:00,2015-02-04 14:59:00,4,Vehículo SUV de 6 plazas,Aeropuerto JFK,Manhattan
82588,,es,5,2015-01-31 16:00:00,2015-02-03 10:23:00,4,Vehículo SUV de 6 plazas,Manhattan,Aeropuerto JFK
83785,Hola..Me parece un servicio un poco caro pero muy cómodo y recomendable..Un saludo,es,5,2015-01-31 14:10:00,2015-02-09 10:10:00,4,Vehículo SUV de 6 plazas,Aeropuerto Newark,Manhattan
83326,el problema fue que estamos en hotel Hilton Garden y hay mas de uno y fue a buscarnos a otro pero en pocos minutos se soluciono y todo fue excelente.,es,5,2015-01-29 07:45:00,2015-02-01 14:05:00,4,Vehículo SUV de 6 plazas,Aeropuerto JFK,Manhattan
83712,El señor del taxi un caballero pero una gran queja de coordinacion suya o de su empresa. El transporte NO tenia mi nombre en la vidrio del auto y tampoco el nombre de su compañia  como podia indentificarlo como mi transporte. Afuera del hotel habian por lo menos 6 carros. Pase momentos muy malos a esa hora y pensando que no era una empresa seria. Por suerte el taxista me pregunto desde su auto leyendo una tabla con la orden de recojo si yo era Ana..... y tampoco sabia de que compañia habia tomado yo el servicio. Una vez aclarado que el era todo salio bien. Perdi unos 15 minutos en este trance. SI usted dice que mi nombre estara en el vidrio pues asi tiene que ser. A mejorar en ese aspecto muy desagradable. ,es,5,2015-01-29 03:00:00,2015-02-01 19:08:00,2,Turismo de 3 plazas,Manhattan,Aeropuerto LaGuardia
77007,,es,5,2015-01-26 10:30:00,2015-02-02 14:14:00,4,Vehículo SUV de 6 plazas,Manhattan,Aeropuerto LaGuardia
81808,,es,5,2015-01-25 12:00:00,2015-01-28 13:19:00,5,Vehículo SUV de 6 plazas,Manhattan,Aeropuerto JFK
82614,El poder reservar asiento para no tener que correr en busqueda de uno cuando uno viaja en familia.,es,5,2015-01-25 07:45:00,2015-01-28 17:32:00,5,Vehículo SUV de 6 plazas,Aeropuerto JFK,Manhattan
82148,Para mi la puntualidad es casi lo mas importante llegar y que no te este esperando nadie es muy desagradable.  Esperamos cerca de una hora llego el chofer despues de haber podido comunicar con el telefono de urgencias.,es,3,2015-01-24 18:50:00,2015-01-27 14:15:00,4,Turismo de 4 plazas,Aeropuerto JFK,Manhattan
82587,,es,5,2015-01-24 15:30:00,2015-01-27 14:42:00,4,Vehículo SUV de 6 plazas,Aeropuerto JFK,Manhattan
82945,Chofer agradable atento y con animo de entregar consejos para nuestra estadia... Recomendable,es,5,2015-01-24 09:55:00,2015-01-28 00:47:00,5,Vehículo SUV de 6 plazas,Aeropuerto LaGuardia,Manhattan
77666, ,es,5,2015-01-23 11:25:00,2015-01-26 17:52:00,4,Turismo de 4 plazas,Manhattan,Aeropuerto JFK
82819,Muy bien todo de ida llego a tiempo nos llevo al hotel de regreso lo volvimos a contratar y tambien fue nos fue muy bien incluso deje unos audífonos llame al numero de contacto llamaron al conductor y el se devolvio muy amablemente,es,5,2015-01-21 22:10:00,2015-02-01 17:04:00,5,Vehículo SUV de 6 plazas,Aeropuerto LaGuardia,Manhattan
81922,,es,5,2015-01-14 08:00:00,2015-01-17 15:08:00,5,Vehículo SUV de 6 plazas,Manhattan,Aeropuerto JFK
80832,Muy amable el señor que nos llevo,es,5,2015-01-14 05:00:00,2015-01-17 19:07:00,2,Turismo de 4 plazas,Manhattan,Aeropuerto JFK
81807,,es,5,2015-01-12 22:00:00,2015-01-15 13:32:00,5,Vehículo SUV de 6 plazas,Aeropuerto JFK,Manhattan
81843,,es,5,2015-01-12 15:00:00,2015-01-15 20:17:00,2,Turismo de 4 plazas,Manhattan,Aeropuerto JFK
81770,Excelentelo recomiendo!,es,5,2015-01-12 14:30:00,2015-01-16 00:33:00,2,Turismo de 4 plazas,Aeropuerto LaGuardia,Manhattan
75410,la tarifa que solicitó fué de 75 dolares más propina cuando el servicio contratado costaba 70 dolares,es,5,2015-01-11 17:30:00,2015-01-19 11:59:00,5,Vehículo SUV de 6 plazas,Manhattan,Aeropuerto JFK
75282,Excelente la atención de la conductora Carmen ,es,5,2015-01-10 02:30:00,2015-01-15 01:42:00,2,Turismo de 4 plazas,Aeropuerto JFK,Manhattan
80109,Rapido y amables,es,5,2015-01-09 13:10:00,2015-01-13 00:31:00,2,Turismo de 4 plazas,Aeropuerto JFK,Manhattan
78909,Es un servicio muy eficas puntual y sin duda lo recomendaria.,es,5,2015-01-09 08:00:00,2015-01-13 02:41:00,3,Turismo de 4 plazas,Manhattan,Aeropuerto LaGuardia
80931,Nos encontramos con un vehículo de categoría superior al contratado y el conductor fue muy simpático y atento. ,es,5,2015-01-08 14:00:00,2015-01-19 05:43:00,2,Turismo de 4 plazas,Aeropuerto JFK,Manhattan
81334,,es,5,2015-01-08 08:05:00,2015-01-12 16:05:00,5,Vehículo SUV de 6 plazas,Aeropuerto JFK,Manhattan
75409,,es,5,2015-01-07 15:20:00,2015-01-10 13:14:00,5,Vehículo SUV de 6 plazas,Aeropuerto JFK,Manhattan
80449,Tanto la recogida en el aeropuerto y traslado al hotel como la recogida y traslado al aeropuerto ha sido perfecta. Sin duda volveremos a contactar con Vds. en nuestro próximo viaje a Nueva York.Muchas gracias ,es,5,2015-01-07 14:00:00,2015-01-14 15:54:00,4,Turismo de 4 plazas,Manhattan,Aeropuerto JFK
70226,Excelente servicio !,es,5,2015-01-07 12:00:00,2015-01-10 20:27:00,4,Turismo de 4 plazas,Manhattan,Aeropuerto Newark
80315,Traslado perfecto. El conductor muy simpático,es,5,2015-01-06 15:00:00,2015-01-10 13:58:00,6,Vehículo SUV de 6 plazas,Manhattan,Aeropuerto JFK
66896,,es,5,2015-01-06 10:00:00,2015-01-09 23:50:00,3,Turismo de 4 plazas,Manhattan,Aeropuerto LaGuardia
78252,,es,5,2015-01-06 09:00:00,2015-01-10 03:44:00,4,Vehículo SUV de 6 plazas,Manhattan,Aeropuerto JFK
78370,Éramos un grupo de 12 personas. Fantástica puntualidad y profesionalidad. Lo recomiendo sin lugar a dudas.,es,5,2015-01-05 16:15:00,2015-01-08 12:32:00,12,Minibús de 14 plazas,Manhattan,Aeropuerto JFK
78245,Excelente servicio tanto la llegada como la salida fueron puntuales y muy atentos siempre en contacto. Gracias,es,5,2015-01-05 15:00:00,2015-01-12 20:08:00,4,Vehículo SUV de 6 plazas,Manhattan,Aeropuerto JFK
68474,,es,5,2015-01-05 13:00:00,2015-01-08 13:19:00,4,Vehículo SUV de 6 plazas,Manhattan,Aeropuerto JFK
80982,El personal es exelente !!,es,5,2015-01-05 07:40:00,2015-01-08 14:53:00,2,Turismo de 4 plazas,Manhattan,Aeropuerto JFK
81044,,es,5,2015-01-04 16:00:00,2015-01-07 11:20:00,2,Turismo de 4 plazas,Manhattan,Aeropuerto JFK
79047,,es,5,2015-01-03 17:00:00,2015-01-07 08:13:00,6,Limusina de 10 plazas,Manhattan,Aeropuerto JFK
78852,La conductora estaba mas atenta al móvil que a la carretera. ,es,4,2015-01-03 16:30:00,2015-01-08 12:59:00,2,Turismo de 4 plazas,Manhattan,Aeropuerto Newark
70432,COMO SIEMPRE FANTÁSTICA COMPAÑÍA TODO PERFECTO SIN DUDA ALGUNA VOLVERÉ A CONTRATARLOS YA SON UNOS CUANTOS TRASLADOS QUE HAGO CON ESTA COMPAÑÍA Y SIEMPRE PERFECTO UN DIEZ,es,5,2015-01-03 16:00:00,2015-01-06 17:10:00,4,Turismo de 4 plazas,Manhattan,Aeropuerto JFK
79463,,es,4,2015-01-03 16:00:00,2015-01-07 10:22:00,2,Turismo de 4 plazas,Manhattan,Aeropuerto Newark
80937,Excelente servicio,es,5,2015-01-02 20:25:00,2015-01-09 03:01:00,3,Vehículo SUV de 6 plazas,Aeropuerto JFK,Manhattan
78388,Lo recomiendo servicio excelente!!!,es,5,2015-01-02 18:30:00,2015-01-07 14:42:00,2,Turismo de 4 plazas,Manhattan,Aeropuerto JFK
70225,Muy amable el señor ,es,5,2015-01-02 17:00:00,2015-01-09 00:52:00,4,Turismo de 4 plazas,Aeropuerto Newark,Manhattan
80633,,es,5,2015-01-02 17:00:00,2015-01-05 11:17:00,5,Vehículo SUV de 6 plazas,Manhattan,Aeropuerto JFK
78527,,es,5,2015-01-02 14:00:00,2015-01-13 05:24:00,4,Vehículo SUV de 6 plazas,Manhattan,Aeropuerto JFK
75058,Todo bien pero tuve que llamar al conductor que se retraso 30 minutos,es,4,2015-01-02 08:45:00,2015-01-15 18:44:00,5,Vehículo SUV de 6 plazas,Manhattan,Aeropuerto LaGuardia
74288,Todo Excelente Muchas Gracias. ,es,5,2015-01-02 08:00:00,2015-01-06 01:10:00,4,Vehículo SUV de 6 plazas,Manhattan,Aeropuerto JFK
80314,Nos estaba esperando al llegar y el traslado fue muy ameno y profesional.,es,5,2015-01-01 15:20:00,2015-01-08 12:45:00,6,Vehículo SUV de 6 plazas,Aeropuerto JFK,Manhattan
74223,Todo perfecto gracis.,es,5,2015-01-01 14:00:00,2015-01-04 13:28:00,4,Vehículo SUV de 6 plazas,Manhattan,Aeropuerto JFK
78369,,es,5,2015-01-01 13:45:00,2015-01-05 12:06:00,12,Minibús de 14 plazas,Aeropuerto JFK,Manhattan
75125,El traslado del dia 1 fue perfecto,es,5,2015-01-01 10:00:00,2015-01-12 18:47:00,5,Vehículo SUV de 6 plazas,Manhattan,Aeropuerto Newark
78907,Falto ser mayor cortes el trato del chofer no fue bueno viajamos con personal adultas y entre ellas una persona fracturada le pedimos si podía ir en el asiento de adelante por la facilidad de subir y bajar y parece que le molesto nos estaba esperando afuera del hotel con un letrero en la ventana a un lado de la basura cuando subía mi esposa grita cuidado no vaya a pegarle a la puerta cuando intentamos mover el asiento que no tratáramos mal su camioneta y al final de recorrido nos exigió propina sabemos que debemos dar propina pero sería bueno que le dijeran el significado de propina se da por servicio por atención y calidad de servicio aunque puso caras por que no le dimos mucho realmente no considero que sea merecedor de ello,es,4,2015-01-01 07:30:00,2015-01-04 19:14:00,1,Vehículo SUV de 6 plazas,Manhattan,Aeropuerto JFK
79468,Muy cómodo y muy profesional. Lo repetiré sin duda.,es,5,2014-12-31 13:45:00,2015-01-03 10:28:00,6,Vehículo SUV de 6 plazas,Manhattan,Aeropuerto JFK
62908,Todo muy bueno. Muy puntuales el chófer nos ayudó en todo lo que pudo siempre. Espectacular.,es,5,2014-12-31 10:15:00,2015-01-06 16:27:00,4,Vehículo SUV de 6 plazas,Manhattan,Aeropuerto JFK
77845,TODO BIEN.,es,5,2014-12-30 12:30:00,2015-01-02 15:37:00,5,Vehículo SUV de 6 plazas,Manhattan,Aeropuerto JFK
78244,Excelentes muy cumplidos y siempre comunicandonos a pesardel retraso demi vuelo y la hora complicada en la que llegue.,es,5,2014-12-29 22:55:00,2015-01-01 14:17:00,4,Vehículo SUV de 6 plazas,Aeropuerto JFK,Manhattan
78488,,es,5,2014-12-29 16:00:00,2015-01-02 17:19:00,5,Vehículo SUV de 6 plazas,Manhattan,Aeropuerto JFK
78547,,es,5,2014-12-29 16:00:00,2015-01-02 18:19:00,6,Vehículo SUV de 6 plazas,Manhattan,Aeropuerto JFK
77474,,es,5,2014-12-29 13:55:00,2015-01-07 21:41:00,4,Vehículo SUV de 6 plazas,Aeropuerto JFK,Manhattan
79564,,es,5,2014-12-28 21:35:00,2014-12-31 14:25:00,6,Minibús de 14 plazas,Aeropuerto JFK,Manhattan
79313,,es,5,2014-12-28 20:05:00,2015-01-03 02:02:00,4,Turismo de 4 plazas,Aeropuerto JFK,Manhattan
77125,Los traslados no pudieron estar mejor. Conductores muy amables puntualidad máxima tanto a la ida como a la vuelta y coches muy confortables. Sin duda alguna volvería a contratar estos traslados.,es,5,2014-12-28 15:30:00,2015-01-12 07:50:00,2,Turismo de 4 plazas,Manhattan,Aeropuerto JFK
75124,Quedé muy descontento con el servicio del día 28 de 12 ya que la conductora me cobró 15$ más de lo estipulado en concepto de peajes y parking. A mi juicio este sobrecoste no estaba explicitado en ningún lugar a la hora de contratar el servicio y debería estar incluido. Además la conductora llegó tarde a la recogida y tuvimos que esperarla en la salida del aeropuerto. Por el contrario quedé muy satisfecho con el servicio proporcionado el día 01-01-2015.,es,3,2014-12-28 14:25:00,2015-01-12 18:51:00,5,Vehículo SUV de 6 plazas,Aeropuerto Newark,Manhattan
79425,Todo fue perfecto y recibimos todo tipo de ayuda ,es,5,2014-12-28 14:10:00,2015-01-04 15:13:00,5,Vehículo SUV de 6 plazas,Manhattan,Aeropuerto JFK
75825,Muy amable el chofer en todo momento.Volveremos a repetir el servicio para el traslado al aeropuerto el día de la vuelta sin dudarlo.,es,5,2014-12-28 13:15:00,2014-12-31 12:30:00,4,Limusina de 6 plazas,Aeropuerto JFK,Manhattan
79780,Tuvimos que esperar casi dos horas para recoger nuestro coche que  no era el mismo que habiamos reservado. ,es,3,2014-12-28 13:15:00,2015-01-04 22:08:00,5,Vehículo SUV de 6 plazas,Aeropuerto JFK,Manhattan
78528,,es,5,2014-12-27 21:00:00,2014-12-30 12:12:00,4,Vehículo SUV de 6 plazas,Aeropuerto JFK,Manhattan
70992,Nos recogió Andy (a pesar de que llegamos con un retraso de 45 minutos) no tuvimos ningún problema. Nos llevó al hotel y luego la vuelta llegó incluso 10 minutos antes de lo acordado. Servicio excelente totalmente recomendable!,es,5,2014-12-27 17:20:00,2015-01-04 00:59:00,5,Vehículo SUV de 6 plazas,Aeropuerto JFK,Manhattan
78085,Creo que tendrían que haber previsto los posibles atascos cerca de Times square para llegar antes a la recogida aunque después el conductor condujo con diligencia al aeropuerto y llegamos con tiempo suficiente,es,4,2014-12-27 16:30:00,2015-01-01 15:03:00,5,Vehículo SUV de 6 plazas,Manhattan,Aeropuerto JFK
78048,,es,4,2014-12-27 15:45:00,2014-12-31 10:54:00,4,Vehículo SUV de 6 plazas,Manhattan,Aeropuerto JFK
78446,Hubo un retraso de media hora para recogernos en el hotel. Nos avisaron y se mantuvieron en contacto con nosotros pero los nervios y la ansiedad que pasamos por miedo a perder nuestro vuelo no nos los quita nadie.,es,4,2014-12-27 14:00:00,2014-12-30 16:32:00,5,Vehículo SUV de 6 plazas,Manhattan,Aeropuerto JFK
73631,,es,5,2014-12-27 13:00:00,2015-01-02 01:54:00,4,Vehículo SUV de 6 plazas,Aeropuerto Newark,Manhattan
76860,,es,5,2014-12-27 12:00:00,2014-12-30 10:11:00,5,Vehículo SUV de 6 plazas,Manhattan,Aeropuerto JFK
78816,,es,5,2014-12-27 08:30:00,2015-01-11 12:56:00,4,Vehículo SUV de 6 plazas,Manhattan,Aeropuerto JFK
78093,Todo de maravillas. ,es,5,2014-12-27 07:30:00,2014-12-30 14:26:00,2,Turismo de 4 plazas,Aeropuerto JFK,Manhattan
79273,Servicio excelente lo recomiendo. ,es,5,2014-12-26 20:05:00,2014-12-30 00:08:00,3,Turismo de 4 plazas,Aeropuerto JFK,Manhattan
77133,Excelente servicioatencion y puntualidad,es,5,2014-12-26 12:10:00,2015-01-01 07:07:00,3,Vehículo SUV de 6 plazas,Aeropuerto JFK,Manhattan
79505,El chofer muy amable nos dio una orientacion inicial a new york y nos ayudo a resolver algunas dudas en el hotel  en resumen muy buena experiencia la recomendaria definitivamente,es,5,2014-12-26 08:10:00,2015-01-02 03:08:00,2,Turismo de 4 plazas,Aeropuerto JFK,Manhattan
78793,,es,5,2014-12-26 02:40:00,2015-01-05 02:06:00,8,Limusina de 10 plazas,Aeropuerto JFK,Manhattan
77605,Muy pendientes en todo momento puntuales sin importar la hora debían buscarnos a las 3:30 am y a esa hora estuvieron en la puerta Gracias!!,es,5,2014-12-26 02:30:00,2014-12-29 15:48:00,5,Vehículo SUV de 6 plazas,Manhattan,Aeropuerto JFK
78906,A pesar de que nos equivocamos de aeropuerto la calidad del servicio y la asistencia de enviarnos una unidad por nosotros servicio excelente y profesionalismo ,es,5,2014-12-25 16:55:00,2015-01-04 19:16:00,1,Vehículo SUV de 6 plazas,Aeropuerto JFK,Manhattan
70431,Todo fue correcto tuvimos que esperar al conductor pero nos dieron una explicación y una disculpa .,es,4,2014-12-25 14:00:00,2014-12-29 02:12:00,4,Turismo de 4 plazas,Aeropuerto JFK,Manhattan
78987,,es,5,2014-12-25 06:35:00,2015-01-05 13:19:00,5,Vehículo SUV de 6 plazas,Aeropuerto JFK,Manhattan
78426,Excelente el servicio y los volveré a contratar en nuestra próxima visita a NYMuchas graciad,es,5,2014-12-25 02:30:00,2014-12-28 13:41:00,3,Vehículo SUV de 6 plazas,Aeropuerto JFK,Manhattan
78546,,es,5,2014-12-24 15:40:00,2015-01-02 18:18:00,6,Vehículo SUV de 6 plazas,Aeropuerto JFK,Manhattan
77901,,es,5,2014-12-24 15:20:00,2014-12-27 23:42:00,3,Turismo de 4 plazas,Aeropuerto JFK,Manhattan
78769,Amable y agradable conductora muy puntual y profesional.,es,5,2014-12-24 13:15:00,2014-12-27 14:01:00,4,Vehículo SUV de 6 plazas,Aeropuerto LaGuardia,Manhattan
78851,Repetiría con el mismo conductor los próximos traslados. Nos hizo el viaje muy ameno cómodo y agradable.,es,5,2014-12-23 14:25:00,2015-01-08 13:41:00,2,Turismo de 4 plazas,Aeropuerto Newark,Manhattan
78597,Felicitarles por su buen servicio.,es,5,2014-12-23 13:55:00,2014-12-26 11:48:00,3,Turismo de 4 plazas,Aeropuerto JFK,Manhattan
78526,el chofer puntual y amable.,es,5,2014-12-23 08:15:00,2015-01-04 05:15:00,4,Vehículo SUV de 6 plazas,Aeropuerto JFK,Manhattan
79018,lLEGARON CASI DOS HORAS ATRASADOS A RETIRARME. SE LES HABÍA OLVIFADO,es,2,2014-12-23 08:10:00,2014-12-29 14:38:00,6,Vehículo SUV de 6 plazas,Aeropuerto JFK,Manhattan
78084,El conductor fue muy amable y comprensivo a pesar de que tuvo que esperar porque uno de los viajeros se le retraso el vuelo,es,5,2014-12-22 15:20:00,2015-01-01 14:58:00,5,Vehículo SUV de 6 plazas,Aeropuerto JFK,Manhattan
78708,,es,4,2014-12-22 15:20:00,2015-01-05 20:29:00,4,Vehículo SUV de 6 plazas,Aeropuerto JFK,Manhattan
78177,Encantadora Carol que nos trasladó del JFK a la ciudad. Y muy amable también Ricardo con quien hicimos el recorrido inverso.Agradezco también a Javier Castellote que me recomendara adelantar la hora de recogida en el hotel por posibles problemas de tráfico porque así fue.Cuando volvamos repetiremos.Y ya os he recomendado a unos amigo que van para allá en breve.Saludos y gracias por el buen servicio ofrecido.,es,5,2014-12-21 19:30:00,2014-12-25 13:17:00,2,Turismo de 4 plazas,Manhattan,Aeropuerto JFK
78445,Todo perfecto,es,5,2014-12-21 15:35:00,2014-12-25 04:26:00,5,Vehículo SUV de 6 plazas,Aeropuerto JFK,Manhattan
78172,Magnífica atención del conductor,es,5,2014-12-21 13:30:00,2015-01-02 20:17:00,5,Vehículo SUV de 6 plazas,Aeropuerto JFK,Manhattan
72882,,es,5,2014-12-21 13:25:00,2014-12-31 23:55:00,4,Turismo de 4 plazas,Aeropuerto JFK,Manhattan
78815,,es,5,2014-12-21 13:20:00,2014-12-24 10:49:00,4,Vehículo SUV de 6 plazas,Aeropuerto JFK,Manhattan
78331,El único pero GRAN problema es que nos dejo en un hotel que no era el nuestro. Tuvimos que coger un taxi para ir al nuestro,es,5,2014-12-20 18:35:00,2014-12-24 00:15:00,4,Vehículo SUV de 6 plazas,Aeropuerto JFK,Manhattan
76330,Perfecto el traslado del hotel al aeropuerto. Un coche impecable. Estaba esperando antes de la hora indicada y eso es un plus por si al final quieres salir un poco antes. Genial. Sin duda alguna volvere a contratar con ellos. Muchas gracias. ,es,5,2014-12-20 18:00:00,2014-12-27 23:05:00,2,Turismo de 4 plazas,Manhattan,Aeropuerto JFK
74222,,es,5,2014-12-20 13:15:00,2015-01-02 09:53:00,4,Vehículo SUV de 6 plazas,Aeropuerto JFK,Manhattan
78251,Es un buen servicio aunque podría mejorar.,es,4,2014-12-19 12:10:00,2014-12-25 18:28:00,4,Vehículo SUV de 6 plazas,Aeropuerto JFK,Manhattan
77742,Ningún inconveniente nos estaban esperando puntualmente y el vehículo correspondía a lo reservado. Chofer amable y dispuesto. Servicio recomendable.,es,5,2014-12-19 07:25:00,2014-12-22 18:42:00,3,Vehículo SUV de 6 plazas,Aeropuerto JFK,Manhattan
78064,Perfección absoluta!!!!!,es,5,2014-12-18 18:35:00,2015-01-09 12:49:00,4,Vehículo SUV de 6 plazas,Aeropuerto JFK,Manhattan
77604,Muy puntuales y pendientes en todo momento y a cualquier hora del traslado salíamos a la 3am hotel aeropuerto y a esa hora estaban atentos al teléfono el señor de la camioneta muy amable de verdad lo recomendamos del 1 al 10 le damos 10 puntos en excelencia muchas gracias! y por supuesto que los recomendaremos ampliamente. ,es,5,2014-12-16 07:00:00,2014-12-29 00:32:00,5,Vehículo SUV de 6 plazas,Aeropuerto JFK,Manhattan
74723,la limusina era preciosa por fuera pero por dentro era incomodacon un olor insoportable de la tapiceria que daba dolor de cabeza. Encontramos un enorme problema de trafico que el conductor no supo resolver con solvencia. nuestro viaje del aeropuerto al hotel en manhattan duro 2 horas y 30 minutos.,es,3,2014-12-15 15:20:00,2015-01-07 11:51:00,8,Limusina de 10 plazas,Aeropuerto JFK,Manhattan
